location_uid,city_id,city_name,region_code,zip_code,source_system,active_flag
48079_48120,48079,LAJO,76,48120,insee_communes_bocp_2025,true
48080_48300,48080,LANGOGNE,76,48300,insee_communes_bocp_2025,true
48081_48000,48081,LANUEJOLS,76,48000,insee_communes_bocp_2025,true
48082_48170,48082,LAUBERT,76,48170,insee_communes_bocp_2025,true
48083_48700,48083,LES LAUBIES,76,48700,insee_communes_bocp_2025,true
48085_48500,48085,LAVAL DU TARN,76,48500,insee_communes_bocp_2025,true
48086_48250,48086,LUC,76,48250,insee_communes_bocp_2025,true
48087_48100,48087,PRINSUEJOLS MALBOUZON,76,48100,insee_communes_bocp_2025,true
48087_48270,48087,PRINSUEJOLS MALBOUZON,76,48270,insee_communes_bocp_2025,true
48088_48210,48088,LA MALENE,76,48210,insee_communes_bocp_2025,true
48089_48140,48089,LE MALZIEU FORAIN,76,48140,insee_communes_bocp_2025,true
48090_48140,48090,LE MALZIEU VILLE,76,48140,insee_communes_bocp_2025,true
48091_48260,48091,MARCHASTEL,76,48260,insee_communes_bocp_2025,true
48092_48100,48092,MARVEJOLS,76,48100,insee_communes_bocp_2025,true
48094_48210,48094,MASSEGROS CAUSSES GORGES,76,48210,insee_communes_bocp_2025,true
48094_48500,48094,MASSEGROS CAUSSES GORGES,76,48500,insee_communes_bocp_2025,true
48094_48500,48094,MASSEGROS CAUSSES GORGES,76,48500,insee_communes_bocp_2025,true
48094_48500,48094,MASSEGROS CAUSSES GORGES,76,48500,insee_communes_bocp_2025,true
48094_48500,48094,MASSEGROS CAUSSES GORGES,76,48500,insee_communes_bocp_2025,true
48095_48000,48095,MENDE,76,48000,insee_communes_bocp_2025,true
48096_48150,48096,MEYRUEIS,76,48150,insee_communes_bocp_2025,true
48097_48110,48097,MOISSAC VALLEE FRANCAISE,76,48110,insee_communes_bocp_2025,true
48098_48110,48098,MOLEZON,76,48110,insee_communes_bocp_2025,true
48099_48100,48099,BOURGS SUR COLAGNE,76,48100,insee_communes_bocp_2025,true
48099_48100,48099,BOURGS SUR COLAGNE,76,48100,insee_communes_bocp_2025,true
48099_48100,48099,BOURGS SUR COLAGNE,76,48100,insee_communes_bocp_2025,true
48100_48170,48100,MONTBEL,76,48170,insee_communes_bocp_2025,true
48103_48100,48103,MONTRODAT,76,48100,insee_communes_bocp_2025,true
48104_48260,48104,NASBINALS,76,48260,insee_communes_bocp_2025,true
48105_48300,48105,NAUSSAC FONTANES,76,48300,insee_communes_bocp_2025,true
48105_48300,48105,NAUSSAC FONTANES,76,48300,insee_communes_bocp_2025,true
48106_48310,48106,NOALHAC,76,48310,insee_communes_bocp_2025,true
48107_48100,48107,PALHERS,76,48100,insee_communes_bocp_2025,true
48108_48600,48108,LA PANOUSE,76,48600,insee_communes_bocp_2025,true
48110_48140,48110,PAULHAC EN MARGERIDE,76,48140,insee_communes_bocp_2025,true
48111_48000,48111,PELOUSE,76,48000,insee_communes_bocp_2025,true
48112_48300,48112,PIERREFICHE,76,48300,insee_communes_bocp_2025,true
48115_48110,48115,LE POMPIDOU,76,48110,insee_communes_bocp_2025,true
48116_48220,48116,PONT DE MONTVERT SUD MONT LOZERE,76,48220,insee_communes_bocp_2025,true
48116_48220,48116,PONT DE MONTVERT SUD MONT LOZERE,76,48220,insee_communes_bocp_2025,true
48116_48220,48116,PONT DE MONTVERT SUD MONT LOZERE,76,48220,insee_communes_bocp_2025,true
48117_48800,48117,POURCHARESSES,76,48800,insee_communes_bocp_2025,true
48119_48800,48119,PREVENCHERES,76,48800,insee_communes_bocp_2025,true
48121_48200,48121,PRUNIERES,76,48200,insee_communes_bocp_2025,true
48123_48260,48123,RECOULES D AUBRAC,76,48260,insee_communes_bocp_2025,true
48124_48100,48124,RECOULES DE FUMAS,76,48100,insee_communes_bocp_2025,true
48126_48100,48126,LACHAMP RIBENNES,76,48100,insee_communes_bocp_2025,true
48126_48700,48126,LACHAMP RIBENNES,76,48700,insee_communes_bocp_2025,true
48127_48000,48127,MONTS DE RANDON,76,48000,insee_communes_bocp_2025,true
48127_48700,48127,MONTS DE RANDON,76,48700,insee_communes_bocp_2025,true
48127_48700,48127,MONTS DE RANDON,76,48700,insee_communes_bocp_2025,true
48127_48700,48127,MONTS DE RANDON,76,48700,insee_communes_bocp_2025,true
48127_48700,48127,MONTS DE RANDON,76,48700,insee_communes_bocp_2025,true
48128_48200,48128,RIMEIZE,76,48200,insee_communes_bocp_2025,true
48129_48300,48129,ROCLES,76,48300,insee_communes_bocp_2025,true
48130_48400,48130,ROUSSES,76,48400,insee_communes_bocp_2025,true
48131_48150,48131,LE ROZIER,76,48150,insee_communes_bocp_2025,true
48132_48120,48132,ST ALBAN SUR LIMAGNOLE,76,48120,insee_communes_bocp_2025,true
48135_48800,48135,ST ANDRE CAPCEZE,76,48800,insee_communes_bocp_2025,true
48136_48240,48136,ST ANDRE DE LANCIZE,76,48240,insee_communes_bocp_2025,true
48137_48000,48137,ST BAUZILE,76,48000,insee_communes_bocp_2025,true
48138_48100,48138,ST BONNET DE CHIRAC,76,48100,insee_communes_bocp_2025,true
48139_48600,48139,ST BONNET LAVAL,76,48600,insee_communes_bocp_2025,true
48139_48600,48139,ST BONNET LAVAL,76,48600,insee_communes_bocp_2025,true
48139_48600,48139,ST BONNET LAVAL,76,48600,insee_communes_bocp_2025,true
48140_48200,48140,ST CHELY D APCHER,76,48200,insee_communes_bocp_2025,true
48141_48210,48141,MAS ST CHELY,76,48210,insee_communes_bocp_2025,true
48144_48110,48144,STE CROIX VALLEE FRANCAISE,76,48110,insee_communes_bocp_2025,true
48145_48700,48145,ST DENIS EN MARGERIDE,76,48700,insee_communes_bocp_2025,true
48146_48210,48146,GORGES DU TARN CAUSSES,76,48210,insee_communes_bocp_2025,true
48146_48210,48146,GORGES DU TARN CAUSSES,76,48210,insee_communes_bocp_2025,true
48146_48210,48146,GORGES DU TARN CAUSSES,76,48210,insee_communes_bocp_2025,true
48146_48320,48146,GORGES DU TARN CAUSSES,76,48320,insee_communes_bocp_2025,true
48146_48320,48146,GORGES DU TARN CAUSSES,76,48320,insee_communes_bocp_2025,true
48147_48000,48147,ST ETIENNE DU VALDONNEZ,76,48000,insee_communes_bocp_2025,true
48148_48330,48148,ST ETIENNE VALLEE FRANCAISE,76,48330,insee_communes_bocp_2025,true
48149_48120,48149,STE EULALIE,76,48120,insee_communes_bocp_2025,true
48150_48300,48150,ST FLOUR DE MERCOIRE,76,48300,insee_communes_bocp_2025,true
48151_48170,48151,ST FREZAL D ALBUGES,76,48170,insee_communes_bocp_2025,true
48152_48160,48152,VENTALON EN CEVENNES,76,48160,insee_communes_bocp_2025,true
48152_48240,48152,VENTALON EN CEVENNES,76,48240,insee_communes_bocp_2025,true
48153_48700,48153,ST GAL,76,48700,insee_communes_bocp_2025,true
48155_48370,48155,ST GERMAIN DE CALBERTE,76,48370,insee_communes_bocp_2025,true
48156_48340,48156,ST GERMAIN DU TEIL,76,48340,insee_communes_bocp_2025,true
48157_48190,48157,STE HELENE,76,48190,insee_communes_bocp_2025,true
48158_48160,48158,ST HILAIRE DE LAVIT,76,48160,insee_communes_bocp_2025,true
48160_48170,48160,ST JEAN LA FOUILLOUSE,76,48170,insee_communes_bocp_2025,true
48161_48310,48161,ST JUERY,76,48310,insee_communes_bocp_2025,true
48163_48160,48163,ST JULIEN DES POINTS,76,48160,insee_communes_bocp_2025,true
48165_48100,48165,ST LAURENT DE MURET,76,48100,insee_communes_bocp_2025,true
48166_48400,48166,CANS ET CEVENNES,76,48400,insee_communes_bocp_2025,true
48166_48400,48166,CANS ET CEVENNES,76,48400,insee_communes_bocp_2025,true
48167_48310,48167,ST LAURENT DE VEYRES,76,48310,insee_communes_bocp_2025,true
48168_48100,48168,ST LEGER DE PEYRE,76,48100,insee_communes_bocp_2025,true
48169_48140,48169,ST LEGER DU MALZIEU,76,48140,insee_communes_bocp_2025,true
48170_48160,48170,ST MARTIN DE BOUBAUX,76,48160,insee_communes_bocp_2025,true
48171_48110,48171,ST MARTIN DE LANSUSCLE,76,48110,insee_communes_bocp_2025,true
48173_48160,48173,ST MICHEL DE DEZE,76,48160,insee_communes_bocp_2025,true
48174_48600,48174,ST PAUL LE FROID,76,48600,insee_communes_bocp_2025,true
48175_48340,48175,ST PIERRE DE NOGARET,76,48340,insee_communes_bocp_2025,true
48176_48150,48176,ST PIERRE DES TRIPIERS,76,48150,insee_communes_bocp_2025,true
48177_48200,48177,ST PIERRE LE VIEUX,76,48200,insee_communes_bocp_2025,true
48178_48240,48178,ST PRIVAT DE VALLONGUE,76,48240,insee_communes_bocp_2025,true
48179_48140,48179,ST PRIVAT DU FAU,76,48140,insee_communes_bocp_2025,true
48181_48500,48181,ST SATURNIN,76,48500,insee_communes_bocp_2025,true
48182_48170,48182,ST SAUVEUR DE GINESTOUX,76,48170,insee_communes_bocp_2025,true
48185_48230,48185,LES SALELLES,76,48230,insee_communes_bocp_2025,true
48187_48100,48187,LES SALCES,76,48100,insee_communes_bocp_2025,true
48188_48700,48188,SERVERETTE,76,48700,insee_communes_bocp_2025,true
48190_48310,48190,TERMES,76,48310,insee_communes_bocp_2025,true
48191_48500,48191,LA TIEULE,76,48500,insee_communes_bocp_2025,true
48192_48340,48192,TRELANS,76,48340,insee_communes_bocp_2025,true
48193_48400,48193,VEBRON,76,48400,insee_communes_bocp_2025,true
48193_48400,48193,VEBRON,76,48400,insee_communes_bocp_2025,true
48194_48220,48194,VIALAS,76,48220,insee_communes_bocp_2025,true
48198_48800,48198,VILLEFORT,76,48800,insee_communes_bocp_2025,true
48198_48800,48198,VILLEFORT,76,48800,insee_communes_bocp_2025,true
65001_65260,65001,ADAST,76,65260,insee_communes_bocp_2025,true
65002_65100,65002,ADE,76,65100,insee_communes_bocp_2025,true
65003_65240,65003,ADERVIELLE POUCHERGUES,76,65240,insee_communes_bocp_2025,true
65003_65240,65003,ADERVIELLE POUCHERGUES,76,65240,insee_communes_bocp_2025,true
65004_65400,65004,AGOS VIDALOS,76,65400,insee_communes_bocp_2025,true
65005_65360,65005,ALLIER,76,65360,insee_communes_bocp_2025,true
65006_65440,65006,ANCIZAN,76,65440,insee_communes_bocp_2025,true
65007_65390,65007,ANDREST,76,65390,insee_communes_bocp_2025,true
65009_65150,65009,ANERES,76,65150,insee_communes_bocp_2025,true
65010_65690,65010,ANGOS,76,65690,insee_communes_bocp_2025,true
65011_65100,65011,LES ANGLES,76,65100,insee_communes_bocp_2025,true
65012_65370,65012,ANLA,76,65370,insee_communes_bocp_2025,true
65013_65140,65013,ANSOST,76,65140,insee_communes_bocp_2025,true
65014_65370,65014,ANTICHAN,76,65370,insee_communes_bocp_2025,true
65015_65220,65015,ANTIN,76,65220,insee_communes_bocp_2025,true
65016_65200,65016,ANTIST,76,65200,insee_communes_bocp_2025,true
65017_65170,65017,ARAGNOUET,76,65170,insee_communes_bocp_2025,true
65018_65560,65018,ARBEOST,76,65560,insee_communes_bocp_2025,true
65019_65360,65019,ARCIZAC ADOUR,76,65360,insee_communes_bocp_2025,true
65020_65100,65020,ARCIZAC EZ ANGLES,76,65100,insee_communes_bocp_2025,true
65021_65400,65021,ARCIZANS AVANT,76,65400,insee_communes_bocp_2025,true
65022_65400,65022,ARCIZANS DESSUS,76,65400,insee_communes_bocp_2025,true
65023_65240,65023,ARDENGOST,76,65240,insee_communes_bocp_2025,true
65024_65200,65024,ARGELES BAGNERES,76,65200,insee_communes_bocp_2025,true
65025_65400,65025,ARGELES GAZOST,76,65400,insee_communes_bocp_2025,true
65026_65230,65026,ARIES ESPENAN,76,65230,insee_communes_bocp_2025,true
65028_65670,65028,ARNE,76,65670,insee_communes_bocp_2025,true
65029_65400,65029,ARRAS EN LAVEDAN,76,65400,insee_communes_bocp_2025,true
65031_65240,65031,ARREAU,76,65240,insee_communes_bocp_2025,true
65032_65400,65032,ARRENS MARSOUS,76,65400,insee_communes_bocp_2025,true
65032_65400,65032,ARRENS MARSOUS,76,65400,insee_communes_bocp_2025,true
65033_65100,65033,ARRODETS EZ ANGLES,76,65100,insee_communes_bocp_2025,true
65034_65130,65034,ARRODETS,76,65130,insee_communes_bocp_2025,true
65035_65500,65035,ARTAGNAN,76,65500,insee_communes_bocp_2025,true
65036_65400,65036,ARTALENS SOUIN,76,65400,insee_communes_bocp_2025,true
65037_65130,65037,ARTIGUEMY,76,65130,insee_communes_bocp_2025,true
65038_65100,65038,ARTIGUES,76,65100,insee_communes_bocp_2025,true
65039_65240,65039,ASPIN AURE,76,65240,insee_communes_bocp_2025,true
65040_65100,65040,ASPIN EN LAVEDAN,76,65100,insee_communes_bocp_2025,true
65041_65130,65041,ASQUE,76,65130,insee_communes_bocp_2025,true
65042_65200,65042,ASTE,76,65200,insee_communes_bocp_2025,true
65043_65200,65043,ASTUGUE,76,65200,insee_communes_bocp_2025,true
65044_65350,65044,AUBAREDE,76,65350,insee_communes_bocp_2025,true
65045_65400,65045,AUCUN,76,65400,insee_communes_bocp_2025,true
65046_65240,65046,AULON,76,65240,insee_communes_bocp_2025,true
65047_65800,65047,AUREILHAN,76,65800,insee_communes_bocp_2025,true
65048_65390,65048,AURENSAN,76,65390,insee_communes_bocp_2025,true
65049_65700,65049,AURIEBAT,76,65700,insee_communes_bocp_2025,true
65050_65240,65050,AVAJAN,76,65240,insee_communes_bocp_2025,true
65051_65660,65051,AVENTIGNAN,76,65660,insee_communes_bocp_2025,true
65052_65380,65052,AVERAN,76,65380,insee_communes_bocp_2025,true
65053_65370,65053,AVEUX,76,65370,insee_communes_bocp_2025,true
65054_65130,65054,AVEZAC PRAT LAHITTE,76,65130,insee_communes_bocp_2025,true
65054_65130,65054,AVEZAC PRAT LAHITTE,76,65130,insee_communes_bocp_2025,true
65055_65400,65055,AYROS ARBOUIX,76,65400,insee_communes_bocp_2025,true
65056_65400,65056,AYZAC OST,76,65400,insee_communes_bocp_2025,true
65057_65380,65057,AZEREIX,76,65380,insee_communes_bocp_2025,true
65058_65170,65058,AZET,76,65170,insee_communes_bocp_2025,true
65059_65200,65059,BAGNERES DE BIGORRE,76,65200,insee_communes_bocp_2025,true
65059_65200,65059,BAGNERES DE BIGORRE,76,65200,insee_communes_bocp_2025,true
65059_65710,65059,BAGNERES DE BIGORRE,76,65710,insee_communes_bocp_2025,true
65060_65200,65060,BANIOS,76,65200,insee_communes_bocp_2025,true
65061_65140,65061,BARBACHEN,76,65140,insee_communes_bocp_2025,true
65062_65690,65062,BARBAZAN DEBAT,76,65690,insee_communes_bocp_2025,true
65063_65360,65063,BARBAZAN DESSUS,76,65360,insee_communes_bocp_2025,true
65064_65240,65064,BAREILLES,76,65240,insee_communes_bocp_2025,true
65065_65100,65065,BARLEST,76,65100,insee_communes_bocp_2025,true
65066_65240,65066,BARRANCOUEU,76,65240,insee_communes_bocp_2025,true
65067_65380,65067,BARRY,76,65380,insee_communes_bocp_2025,true
65068_65230,65068,BARTHE,76,65230,insee_communes_bocp_2025,true
65069_65250,65069,LA BARTHE DE NESTE,76,65250,insee_communes_bocp_2025,true
65070_65100,65070,BARTRES,76,65100,insee_communes_bocp_2025,true
65071_65130,65071,BATSERE,76,65130,insee_communes_bocp_2025,true
65072_65460,65072,BAZET,76,65460,insee_communes_bocp_2025,true
65073_65140,65073,BAZILLAC,76,65140,insee_communes_bocp_2025,true
65074_65670,65074,BAZORDAN,76,65670,insee_communes_bocp_2025,true
65075_65170,65075,BAZUS AURE,76,65170,insee_communes_bocp_2025,true
65076_65250,65076,BAZUS NESTE,76,65250,insee_communes_bocp_2025,true
65077_65400,65077,BEAUCENS,76,65400,insee_communes_bocp_2025,true
65078_65710,65078,BEAUDEAN,76,65710,insee_communes_bocp_2025,true
65079_65190,65079,BEGOLE,76,65190,insee_communes_bocp_2025,true
65080_65380,65080,BENAC,76,65380,insee_communes_bocp_2025,true
65081_65130,65081,BENQUE MOLERE,76,65130,insee_communes_bocp_2025,true
65081_65130,65081,BENQUE MOLERE,76,65130,insee_communes_bocp_2025,true
65082_65100,65082,BERBERUST LIAS,76,65100,insee_communes_bocp_2025,true
65083_65360,65083,BERNAC DEBAT,76,65360,insee_communes_bocp_2025,true
65084_65360,65084,BERNAC DESSUS,76,65360,insee_communes_bocp_2025,true
65085_65220,65085,BERNADETS DEBAT,76,65220,insee_communes_bocp_2025,true
65086_65190,65086,BERNADETS DESSUS,76,65190,insee_communes_bocp_2025,true
65087_65370,65087,BERTREN,76,65370,insee_communes_bocp_2025,true
65088_65230,65088,BETBEZE,76,65230,insee_communes_bocp_2025,true
65089_65120,65089,BETPOUEY,76,65120,insee_communes_bocp_2025,true
65090_65230,65090,BETPOUY,76,65230,insee_communes_bocp_2025,true
65091_65130,65091,BETTES,76,65130,insee_communes_bocp_2025,true
65092_65410,65092,BEYREDE JUMET CAMOUS,76,65410,insee_communes_bocp_2025,true
65092_65410,65092,BEYREDE JUMET CAMOUS,76,65410,insee_communes_bocp_2025,true
65093_65150,65093,BIZE,76,65150,insee_communes_bocp_2025,true
65094_65150,65094,BIZOUS,76,65150,insee_communes_bocp_2025,true
65095_65220,65095,BONNEFONT,76,65220,insee_communes_bocp_2025,true
65096_65130,65096,BONNEMAZON,76,65130,insee_communes_bocp_2025,true
65097_65330,65097,BONREPOS,76,65330,insee_communes_bocp_2025,true
65098_65400,65098,BOO SILHEN,76,65400,insee_communes_bocp_2025,true
65099_65590,65099,BORDERES LOURON,76,65590,insee_communes_bocp_2025,true
65099_65590,65099,BORDERES LOURON,76,65590,insee_communes_bocp_2025,true
65100_65320,65100,BORDERES SUR L ECHEZ,76,65320,insee_communes_bocp_2025,true
65101_65190,65101,BORDES,76,65190,insee_communes_bocp_2025,true
65102_65140,65102,BOUILH DEVANT,76,65140,insee_communes_bocp_2025,true
65103_65350,65103,BOUILH PEREUILH,76,65350,insee_communes_bocp_2025,true
65104_65350,65104,BOULIN,76,65350,insee_communes_bocp_2025,true
65105_65130,65105,BOURG DE BIGORRE,76,65130,insee_communes_bocp_2025,true
65106_65170,65106,BOURISP,76,65170,insee_communes_bocp_2025,true
65107_65100,65107,BOURREAC,76,65100,insee_communes_bocp_2025,true
65108_65460,65108,BOURS,76,65460,insee_communes_bocp_2025,true
65109_65370,65109,BRAMEVAQUE,76,65370,insee_communes_bocp_2025,true
65110_65220,65110,BUGARD,76,65220,insee_communes_bocp_2025,true
65111_65130,65111,BULAN,76,65130,insee_communes_bocp_2025,true
65112_65400,65112,BUN,76,65400,insee_communes_bocp_2025,true
65113_65190,65113,BURG,76,65190,insee_communes_bocp_2025,true
65114_65140,65114,BUZON,76,65140,insee_communes_bocp_2025,true
65115_65350,65115,CABANAC,76,65350,insee_communes_bocp_2025,true
65116_65240,65116,CADEAC,76,65240,insee_communes_bocp_2025,true
65117_65170,65117,CADEILHAN TRACHERE,76,65170,insee_communes_bocp_2025,true
65118_65190,65118,CAHARET,76,65190,insee_communes_bocp_2025,true
65119_65500,65119,CAIXON,76,65500,insee_communes_bocp_2025,true
65120_65190,65120,CALAVANTE,76,65190,insee_communes_bocp_2025,true
65121_65500,65121,CAMALES,76,65500,insee_communes_bocp_2025,true
65123_65710,65123,CAMPAN,76,65710,insee_communes_bocp_2025,true
65123_65710,65123,CAMPAN,76,65710,insee_communes_bocp_2025,true
65123_65710,65123,CAMPAN,76,65710,insee_communes_bocp_2025,true
65123_65710,65123,CAMPAN,76,65710,insee_communes_bocp_2025,true
65123_65710,65123,CAMPAN,76,65710,insee_communes_bocp_2025,true
65124_65170,65124,CAMPARAN,76,65170,insee_communes_bocp_2025,true
65125_65300,65125,CAMPISTROUS,76,65300,insee_communes_bocp_2025,true
65126_65230,65126,CAMPUZAN,76,65230,insee_communes_bocp_2025,true
65127_65130,65127,CAPVERN,76,65130,insee_communes_bocp_2025,true
65128_65330,65128,CASTELBAJAC,76,65330,insee_communes_bocp_2025,true
65129_65230,65129,CASTELNAU MAGNOAC,76,65230,insee_communes_bocp_2025,true
65130_65700,65130,CASTELNAU RIVIERE BASSE,76,65700,insee_communes_bocp_2025,true
65131_65350,65131,CASTELVIEILH,76,65350,insee_communes_bocp_2025,true
65132_65190,65132,CASTERA LANUSSE,76,65190,insee_communes_bocp_2025,true
65133_65350,65133,CASTERA LOU,76,65350,insee_communes_bocp_2025,true
65134_65230,65134,CASTERETS,76,65230,insee_communes_bocp_2025,true
65135_65130,65135,CASTILLON,76,65130,insee_communes_bocp_2025,true
65136_65230,65136,CAUBOUS,76,65230,insee_communes_bocp_2025,true
65137_65700,65137,CAUSSADE RIVIERE,76,65700,insee_communes_bocp_2025,true
65138_65110,65138,CAUTERETS,76,65110,insee_communes_bocp_2025,true
65139_65370,65139,CAZARILH,76,65370,insee_communes_bocp_2025,true
65140_65590,65140,CAZAUX DEBAT,76,65590,insee_communes_bocp_2025,true
65141_65240,65141,CAZAUX FRECHET ANERAN CAMORS,76,65240,insee_communes_bocp_2025,true
65141_65240,65141,CAZAUX FRECHET ANERAN CAMORS,76,65240,insee_communes_bocp_2025,true
65141_65240,65141,CAZAUX FRECHET ANERAN CAMORS,76,65240,insee_communes_bocp_2025,true
65142_65350,65142,CHELLE DEBAT,76,65350,insee_communes_bocp_2025,true
65143_65130,65143,CHELLE SPOU,76,65130,insee_communes_bocp_2025,true
65144_65100,65144,CHEUST,76,65100,insee_communes_bocp_2025,true
65145_65120,65145,CHEZE,76,65120,insee_communes_bocp_2025,true
65146_65800,65146,CHIS,76,65800,insee_communes_bocp_2025,true
65147_65200,65147,CIEUTAT,76,65200,insee_communes_bocp_2025,true
65148_65230,65148,CIZOS,76,65230,insee_communes_bocp_2025,true
65149_65190,65149,CLARAC,76,65190,insee_communes_bocp_2025,true
65150_65300,65150,CLARENS,76,65300,insee_communes_bocp_2025,true
65151_65350,65151,COLLONGUES,76,65350,insee_communes_bocp_2025,true
65153_65350,65153,COUSSAN,76,65350,insee_communes_bocp_2025,true
65154_65370,65154,CRECHETS,76,65370,insee_communes_bocp_2025,true
65155_65230,65155,DEVEZE,76,65230,insee_communes_bocp_2025,true
65156_65350,65156,DOURS,76,65350,insee_communes_bocp_2025,true
65157_65170,65157,ENS,76,65170,insee_communes_bocp_2025,true
65158_65370,65158,ESBAREICH,76,65370,insee_communes_bocp_2025,true
65159_65250,65159,ESCALA,76,65250,insee_communes_bocp_2025,true
65160_65500,65160,ESCAUNETS,76,65500,insee_communes_bocp_2025,true
65161_65140,65161,ESCONDEAUX,76,65140,insee_communes_bocp_2025,true
65162_65130,65162,ESCONNETS,76,65130,insee_communes_bocp_2025,true
65163_65130,65163,ESCOTS,76,65130,insee_communes_bocp_2025,true
65164_65100,65164,ESCOUBES POUTS,76,65100,insee_communes_bocp_2025,true
65165_65130,65165,ESPARROS,76,65130,insee_communes_bocp_2025,true
65166_65130,65166,ESPECHE,76,65130,insee_communes_bocp_2025,true
65167_65130,65167,ESPIEILH,76,65130,insee_communes_bocp_2025,true
65168_65120,65168,ESQUIEZE SERE,76,65120,insee_communes_bocp_2025,true
65169_65400,65169,ESTAING,76,65400,insee_communes_bocp_2025,true
65170_65220,65170,ESTAMPURES,76,65220,insee_communes_bocp_2025,true
65171_65240,65171,ESTARVIELLE,76,65240,insee_communes_bocp_2025,true
65172_65170,65172,ESTENSAN,76,65170,insee_communes_bocp_2025,true
65173_65120,65173,ESTERRE,76,65120,insee_communes_bocp_2025,true
65174_65700,65174,ESTIRAC,76,65700,insee_communes_bocp_2025,true
65175_65370,65175,FERRERE,76,65370,insee_communes_bocp_2025,true
65176_65560,65176,FERRIERES,76,65560,insee_communes_bocp_2025,true
65177_65220,65177,FONTRAILLES,76,65220,insee_communes_bocp_2025,true
65178_65220,65178,FRECHEDE,76,65220,insee_communes_bocp_2025,true
65179_65130,65179,FRECHENDETS,76,65130,insee_communes_bocp_2025,true
65180_65240,65180,FRECHET AURE,76,65240,insee_communes_bocp_2025,true
65181_65190,65181,FRECHOU FRECHET,76,65190,insee_communes_bocp_2025,true
65182_65400,65182,GAILLAGOS,76,65400,insee_communes_bocp_2025,true
65183_65330,65183,GALAN,76,65330,insee_communes_bocp_2025,true
65184_65330,65184,GALEZ,76,65330,insee_communes_bocp_2025,true
65185_65320,65185,GARDERES,76,65320,insee_communes_bocp_2025,true
65186_65370,65186,GAUDENT,76,65370,insee_communes_bocp_2025,true
65187_65670,65187,GAUSSAN,76,65670,insee_communes_bocp_2025,true
65189_65320,65189,GAYAN,76,65320,insee_communes_bocp_2025,true
65190_65250,65190,GAZAVE,76,65250,insee_communes_bocp_2025,true
65191_65100,65191,GAZOST,76,65100,insee_communes_bocp_2025,true
65192_65120,65192,GAVARNIE GEDRE,76,65120,insee_communes_bocp_2025,true
65192_65120,65192,GAVARNIE GEDRE,76,65120,insee_communes_bocp_2025,true
65193_65370,65193,GEMBRIE,76,65370,insee_communes_bocp_2025,true
65194_65150,65194,GENEREST,76,65150,insee_communes_bocp_2025,true
65195_65240,65195,GENOS,76,65240,insee_communes_bocp_2025,true
65196_65140,65196,GENSAC,76,65140,insee_communes_bocp_2025,true
65197_65100,65197,GER,76,65100,insee_communes_bocp_2025,true
65198_65200,65198,GERDE,76,65200,insee_communes_bocp_2025,true
65199_65240,65199,GERM,76,65240,insee_communes_bocp_2025,true
65200_65200,65200,GERMS SUR L OUSSOUET,76,65200,insee_communes_bocp_2025,true
65201_65100,65201,GEU,76,65100,insee_communes_bocp_2025,true
65202_65400,65202,GEZ,76,65400,insee_communes_bocp_2025,true
65203_65100,65203,GEZ EZ ANGLES,76,65100,insee_communes_bocp_2025,true
65204_65350,65204,GONEZ,76,65350,insee_communes_bocp_2025,true
65205_65240,65205,GOUAUX,76,65240,insee_communes_bocp_2025,true
65206_65190,65206,GOUDON,76,65190,insee_communes_bocp_2025,true
65207_65130,65207,GOURGUE,76,65130,insee_communes_bocp_2025,true
65208_65170,65208,GRAILHEN,76,65170,insee_communes_bocp_2025,true
65209_65240,65209,GREZIAN,76,65240,insee_communes_bocp_2025,true
65210_65120,65210,GRUST,76,65120,insee_communes_bocp_2025,true
65211_65170,65211,GUCHAN,76,65170,insee_communes_bocp_2025,true
65212_65240,65212,GUCHEN,76,65240,insee_communes_bocp_2025,true
65213_65230,65213,GUIZERIX,76,65230,insee_communes_bocp_2025,true
65214_65230,65214,HACHAN,76,65230,insee_communes_bocp_2025,true
65215_65700,65215,HAGEDET,76,65700,insee_communes_bocp_2025,true
65216_65200,65216,HAUBAN,76,65200,insee_communes_bocp_2025,true
65217_65150,65217,HAUTAGET,76,65150,insee_communes_bocp_2025,true
65218_65250,65218,HECHES,76,65250,insee_communes_bocp_2025,true
65218_65250,65218,HECHES,76,65250,insee_communes_bocp_2025,true
65219_65700,65219,HERES,76,65700,insee_communes_bocp_2025,true
65220_65380,65220,HIBARETTE,76,65380,insee_communes_bocp_2025,true
65221_65200,65221,HIIS,76,65200,insee_communes_bocp_2025,true
65222_65190,65222,HITTE,76,65190,insee_communes_bocp_2025,true
65223_65310,65223,HORGUES,76,65310,insee_communes_bocp_2025,true
65224_65330,65224,HOUEYDETS,76,65330,insee_communes_bocp_2025,true
65225_65350,65225,HOURC,76,65350,insee_communes_bocp_2025,true
65226_65420,65226,IBOS,76,65420,insee_communes_bocp_2025,true
65228_65410,65228,ILHET,76,65410,insee_communes_bocp_2025,true
65229_65370,65229,ILHEU,76,65370,insee_communes_bocp_2025,true
65230_65370,65230,IZAOURT,76,65370,insee_communes_bocp_2025,true
65231_65250,65231,IZAUX,76,65250,insee_communes_bocp_2025,true
65232_65350,65232,JACQUE,76,65350,insee_communes_bocp_2025,true
65233_65100,65233,JARRET,76,65100,insee_communes_bocp_2025,true
65234_65240,65234,JEZEAU,76,65240,insee_communes_bocp_2025,true
65235_65290,65235,JUILLAN,76,65290,insee_communes_bocp_2025,true
