location_uid,city_id,city_name,region_code,zip_code,source_system,active_flag,longitude,latitude,geo_point
13206_13006,13055,MARSEILLE 06,93,13006,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13207_13007,13055,MARSEILLE 07,93,13007,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13208_13008,13055,MARSEILLE 08,93,13008,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13208_13008,13055,MARSEILLE 08,93,13008,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13208_13008,13055,MARSEILLE 08,93,13008,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13209_13009,13055,MARSEILLE 09,93,13009,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13209_13009,13055,MARSEILLE 09,93,13009,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13209_13009,13055,MARSEILLE 09,93,13009,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13210_13010,13055,MARSEILLE 10,93,13010,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13211_13011,13055,MARSEILLE 11,93,13011,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13211_13011,13055,MARSEILLE 11,93,13011,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13212_13012,13055,MARSEILLE 12,93,13012,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13213_13013,13055,MARSEILLE 13,93,13013,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13214_13014,13055,MARSEILLE 14,93,13014,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13215_13015,13055,MARSEILLE 15,93,13015,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13216_13016,13055,MARSEILLE 16,93,13016,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
13216_13016,13055,MARSEILLE 16,93,13016,insee_communes_bocp_2025,true,5.3806,43.2803,POINT(5.3806 43.2803)
30001_30700,30001,AIGALIERS,76,30700,insee_communes_bocp_2025,true,4.3092,44.0703,POINT(4.3092 44.0703)
30002_30350,30002,AIGREMONT,76,30350,insee_communes_bocp_2025,true,4.1155,43.9594,POINT(4.1155 43.9594)
30003_30220,30003,AIGUES MORTES,76,30220,insee_communes_bocp_2025,true,4.1606,43.5482,POINT(4.1606 43.5482)
30004_30670,30004,AIGUES VIVES,76,30670,insee_communes_bocp_2025,true,4.193,43.7343,POINT(4.193 43.7343)
30005_30760,30005,AIGUEZE,76,30760,insee_communes_bocp_2025,true,4.5184,44.3124,POINT(4.5184 44.3124)
30006_30470,30006,AIMARGUES,76,30470,insee_communes_bocp_2025,true,4.201,43.6667,POINT(4.201 43.6667)
30007_30100,30007,ALES,76,30100,insee_communes_bocp_2025,true,4.0905,44.125,POINT(4.0905 44.125)
30008_30500,30008,ALLEGRE LES FUMADES,76,30500,insee_communes_bocp_2025,true,4.2536,44.2016,POINT(4.2536 44.2016)
30009_30770,30009,ALZON,76,30770,insee_communes_bocp_2025,true,3.4466,43.974,POINT(3.4466 43.974)
30010_30140,30010,ANDUZE,76,30140,insee_communes_bocp_2025,true,3.9766,44.054,POINT(3.9766 44.054)
30011_30133,30011,LES ANGLES,76,30133,insee_communes_bocp_2025,true,4.7563,43.9414,POINT(4.7563 43.9414)
30012_30390,30012,ARAMON,76,30390,insee_communes_bocp_2025,true,4.6869,43.8997,POINT(4.6869 43.8997)
30013_30210,30013,ARGILLIERS,76,30210,insee_communes_bocp_2025,true,4.49,43.9819,POINT(4.49 43.9819)
30014_30700,30014,ARPAILLARGUES ET AUREILLAC,76,30700,insee_communes_bocp_2025,true,4.3687,43.9985,POINT(4.3687 43.9985)
30015_30120,30015,ARPHY,76,30120,insee_communes_bocp_2025,true,3.5875,44.0414,POINT(3.5875 44.0414)
30016_30120,30016,ARRE,76,30120,insee_communes_bocp_2025,true,3.5258,43.9584,POINT(3.5258 43.9584)
30017_30770,30017,ARRIGAS,76,30770,insee_communes_bocp_2025,true,3.4806,43.9927,POINT(3.4806 43.9927)
30018_30250,30018,ASPERES,76,30250,insee_communes_bocp_2025,true,4.0325,43.8066,POINT(4.0325 43.8066)
30019_30250,30019,AUBAIS,76,30250,insee_communes_bocp_2025,true,4.1422,43.7498,POINT(4.1422 43.7498)
30020_30620,30020,AUBORD,76,30620,insee_communes_bocp_2025,true,4.3162,43.7533,POINT(4.3162 43.7533)
30021_30190,30021,AUBUSSARGUES,76,30190,insee_communes_bocp_2025,true,4.3256,44.011,POINT(4.3256 44.011)
30022_30450,30022,AUJAC,76,30450,insee_communes_bocp_2025,true,4.0169,44.3559,POINT(4.0169 44.3559)
30023_30250,30023,AUJARGUES,76,30250,insee_communes_bocp_2025,true,4.1253,43.7918,POINT(4.1253 43.7918)
30024_30120,30024,AULAS,76,30120,insee_communes_bocp_2025,true,3.5896,43.9955,POINT(3.5896 43.9955)
30025_30770,30025,AUMESSAS,76,30770,insee_communes_bocp_2025,true,3.5126,44.0074,POINT(3.5126 44.0074)
30026_30120,30026,AVEZE,76,30120,insee_communes_bocp_2025,true,3.5992,43.9748,POINT(3.5992 43.9748)
30027_30140,30027,BAGARD,76,30140,insee_communes_bocp_2025,true,4.0422,44.0684,POINT(4.0422 44.0684)
30028_30200,30028,BAGNOLS SUR CEZE,76,30200,insee_communes_bocp_2025,true,4.6244,44.1622,POINT(4.6244 44.1622)
30029_30430,30029,BARJAC,76,30430,insee_communes_bocp_2025,true,4.3456,44.3137,POINT(4.3456 44.3137)
30030_30700,30030,BARON,76,30700,insee_communes_bocp_2025,true,4.2722,44.0552,POINT(4.2722 44.0552)
30031_30330,30031,LA BASTIDE D ENGRAS,76,30330,insee_communes_bocp_2025,true,4.4732,44.0965,POINT(4.4732 44.0965)
30032_30300,30032,BEAUCAIRE,76,30300,insee_communes_bocp_2025,true,4.5912,43.7815,POINT(4.5912 43.7815)
30033_30640,30033,BEAUVOISIN,76,30640,insee_communes_bocp_2025,true,4.3222,43.6896,POINT(4.3222 43.6896)
30033_30640,30033,BEAUVOISIN,76,30640,insee_communes_bocp_2025,true,4.3222,43.6896,POINT(4.3222 43.6896)
30034_30127,30034,BELLEGARDE,76,30127,insee_communes_bocp_2025,true,4.4967,43.7483,POINT(4.4967 43.7483)
30035_30580,30035,BELVEZET,76,30580,insee_communes_bocp_2025,true,4.3545,44.0904,POINT(4.3545 44.0904)
30036_30620,30036,BERNIS,76,30620,insee_communes_bocp_2025,true,4.2824,43.7673,POINT(4.2824 43.7673)
30037_30160,30037,BESSEGES,76,30160,insee_communes_bocp_2025,true,4.107,44.2889,POINT(4.107 44.2889)
30037_30160,30037,BESSEGES,76,30160,insee_communes_bocp_2025,true,4.107,44.2889,POINT(4.107 44.2889)
30038_30120,30038,BEZ ET ESPARON,76,30120,insee_communes_bocp_2025,true,3.5356,43.9792,POINT(3.5356 43.9792)
30039_30320,30039,BEZOUCE,76,30320,insee_communes_bocp_2025,true,4.5019,43.8767,POINT(4.5019 43.8767)
30040_30770,30040,BLANDAS,76,30770,insee_communes_bocp_2025,true,3.5074,43.921,POINT(3.5074 43.921)
30041_30700,30041,BLAUZAC,76,30700,insee_communes_bocp_2025,true,4.3727,43.9667,POINT(4.3727 43.9667)
30042_30140,30042,BOISSET ET GAUJAC,76,30140,insee_communes_bocp_2025,true,4.0282,44.0508,POINT(4.0282 44.0508)
30043_30114,30043,BOISSIERES,76,30114,insee_communes_bocp_2025,true,4.2277,43.7695,POINT(4.2277 43.7695)
30044_30450,30044,BONNEVAUX,76,30450,insee_communes_bocp_2025,true,4.0374,44.3724,POINT(4.0374 44.3724)
30045_30160,30045,BORDEZAC,76,30160,insee_communes_bocp_2025,true,4.0843,44.3161,POINT(4.0843 44.3161)
30046_30190,30046,BOUCOIRAN ET NOZIERES,76,30190,insee_communes_bocp_2025,true,4.1816,43.9937,POINT(4.1816 43.9937)
30047_30230,30047,BOUILLARGUES,76,30230,insee_communes_bocp_2025,true,4.4345,43.7989,POINT(4.4345 43.7989)
30048_30580,30048,BOUQUET,76,30580,insee_communes_bocp_2025,true,4.2944,44.1517,POINT(4.2944 44.1517)
30049_30190,30049,BOURDIC,76,30190,insee_communes_bocp_2025,true,4.3357,43.9777,POINT(4.3357 43.9777)
30050_30260,30050,BRAGASSARGUES,76,30260,insee_communes_bocp_2025,true,4.0475,43.9181,POINT(4.0475 43.9181)
30051_30110,30051,BRANOUX LES TAILLADES,76,30110,insee_communes_bocp_2025,true,3.9822,44.2292,POINT(3.9822 44.2292)
30052_30120,30052,BREAU MARS,76,30120,insee_communes_bocp_2025,true,3.5581,44.0305,POINT(3.5581 44.0305)
30052_30120,30052,BREAU MARS,76,30120,insee_communes_bocp_2025,true,3.5581,44.0305,POINT(3.5581 44.0305)
30053_30190,30053,BRIGNON,76,30190,insee_communes_bocp_2025,true,4.2137,43.9956,POINT(4.2137 43.9956)
30054_30260,30054,BROUZET LES QUISSAC,76,30260,insee_communes_bocp_2025,true,3.9863,43.863,POINT(3.9863 43.863)
30055_30580,30055,BROUZET LES ALES,76,30580,insee_communes_bocp_2025,true,4.2533,44.1338,POINT(4.2533 44.1338)
30056_30580,30056,LA BRUGUIERE,76,30580,insee_communes_bocp_2025,true,4.4018,44.1018,POINT(4.4018 44.1018)
30057_30210,30057,CABRIERES,76,30210,insee_communes_bocp_2025,true,4.4687,43.9079,POINT(4.4687 43.9079)
30058_30170,30058,LA CADIERE ET CAMBO,76,30170,insee_communes_bocp_2025,true,3.8097,43.9677,POINT(3.8097 43.9677)
30059_30740,30059,LE CAILAR,76,30740,insee_communes_bocp_2025,true,4.2417,43.653,POINT(4.2417 43.653)
30060_30132,30060,CAISSARGUES,76,30132,insee_communes_bocp_2025,true,4.3919,43.7924,POINT(4.3919 43.7924)
30061_30190,30061,LA CALMETTE,76,30190,insee_communes_bocp_2025,true,4.2649,43.9272,POINT(4.2649 43.9272)
30062_30420,30062,CALVISSON,76,30420,insee_communes_bocp_2025,true,4.189,43.7853,POINT(4.189 43.7853)
30064_30770,30064,CAMPESTRE ET LUC,76,30770,insee_communes_bocp_2025,true,3.4064,43.9397,POINT(3.4064 43.9397)
30065_30350,30065,CANAULES ET ARGENTIERES,76,30350,insee_communes_bocp_2025,true,4.0473,43.9788,POINT(4.0473 43.9788)
30066_30260,30066,CANNES ET CLAIRAN,76,30260,insee_communes_bocp_2025,true,4.0879,43.9101,POINT(4.0879 43.9101)
30067_30700,30067,LA CAPELLE ET MASMOLENE,76,30700,insee_communes_bocp_2025,true,4.5309,44.0437,POINT(4.5309 44.0437)
30068_30350,30068,CARDET,76,30350,insee_communes_bocp_2025,true,4.0897,44.0143,POINT(4.0897 44.0143)
30069_30260,30069,CARNAS,76,30260,insee_communes_bocp_2025,true,3.9886,43.8334,POINT(3.9886 43.8334)
30070_30130,30070,CARSAN,76,30130,insee_communes_bocp_2025,true,4.5838,44.23,POINT(4.5838 44.23)
30071_30350,30071,CASSAGNOLES,76,30350,insee_communes_bocp_2025,true,4.1254,44.019,POINT(4.1254 44.019)
30072_30190,30072,CASTELNAU VALENCE,76,30190,insee_communes_bocp_2025,true,4.2407,44.0076,POINT(4.2407 44.0076)
30073_30210,30073,CASTILLON DU GARD,76,30210,insee_communes_bocp_2025,true,4.5599,43.98,POINT(4.5599 43.98)
30074_30750,30074,CAUSSE BEGON,76,30750,insee_communes_bocp_2025,true,3.3562,44.064,POINT(3.3562 44.064)
30075_30820,30075,CAVEIRAC,76,30820,insee_communes_bocp_2025,true,4.2723,43.8344,POINT(4.2723 43.8344)
30076_30330,30076,CAVILLARGUES,76,30330,insee_communes_bocp_2025,true,4.5178,44.1194,POINT(4.5178 44.1194)
30077_30480,30077,CENDRAS,76,30480,insee_communes_bocp_2025,true,4.036,44.1531,POINT(4.036 44.1531)
30079_30450,30079,CHAMBON,76,30450,insee_communes_bocp_2025,true,4.0155,44.3038,POINT(4.0155 44.3038)
30080_30530,30080,CHAMBORIGAUD,76,30530,insee_communes_bocp_2025,true,3.9661,44.303,POINT(3.9661 44.303)
30081_30200,30081,CHUSCLAN,76,30200,insee_communes_bocp_2025,true,4.6902,44.1549,POINT(4.6902 44.1549)
30081_30200,30081,CHUSCLAN,76,30200,insee_communes_bocp_2025,true,4.6902,44.1549,POINT(4.6902 44.1549)
30082_30870,30082,CLARENSAC,76,30870,insee_communes_bocp_2025,true,4.2251,43.8357,POINT(4.2251 43.8357)
30083_30920,30083,CODOGNAN,76,30920,insee_communes_bocp_2025,true,4.2293,43.7228,POINT(4.2293 43.7228)
30084_30200,30084,CODOLET,76,30200,insee_communes_bocp_2025,true,4.7002,44.1267,POINT(4.7002 44.1267)
30085_30210,30085,COLLIAS,76,30210,insee_communes_bocp_2025,true,4.4719,43.9493,POINT(4.4719 43.9493)
30086_30190,30086,COLLORGUES,76,30190,insee_communes_bocp_2025,true,4.2901,44.0146,POINT(4.2901 44.0146)
30087_30460,30087,COLOGNAC,76,30460,insee_communes_bocp_2025,true,3.8175,44.0328,POINT(3.8175 44.0328)
30088_30250,30088,COMBAS,76,30250,insee_communes_bocp_2025,true,4.1158,43.8597,POINT(4.1158 43.8597)
30089_30300,30089,COMPS,76,30300,insee_communes_bocp_2025,true,4.5863,43.8489,POINT(4.5863 43.8489)
30090_30450,30090,CONCOULES,76,30450,insee_communes_bocp_2025,true,3.9356,44.3684,POINT(3.9356 44.3684)
30091_30111,30091,CONGENIES,76,30111,insee_communes_bocp_2025,true,4.1583,43.7752,POINT(4.1583 43.7752)
30092_30330,30092,CONNAUX,76,30330,insee_communes_bocp_2025,true,4.6019,44.0744,POINT(4.6019 44.0744)
30093_30170,30093,CONQUEYRAC,76,30170,insee_communes_bocp_2025,true,3.9032,43.9369,POINT(3.9032 43.9369)
30095_30260,30095,CORCONNE,76,30260,insee_communes_bocp_2025,true,3.9406,43.874,POINT(3.9406 43.874)
30096_30630,30096,CORNILLON,76,30630,insee_communes_bocp_2025,true,4.4931,44.2189,POINT(4.4931 44.2189)
30097_30500,30097,COURRY,76,30500,insee_communes_bocp_2025,true,4.1622,44.303,POINT(4.1622 44.303)
30098_30260,30098,CRESPIAN,76,30260,insee_communes_bocp_2025,true,4.1111,43.8827,POINT(4.1111 43.8827)
30099_30170,30099,CROS,76,30170,insee_communes_bocp_2025,true,3.8204,44.0021,POINT(3.8204 44.0021)
30100_30360,30100,CRUVIERS LASCOURS,76,30360,insee_communes_bocp_2025,true,4.1924,44.0128,POINT(4.1924 44.0128)
30101_30360,30101,DEAUX,76,30360,insee_communes_bocp_2025,true,4.1575,44.0698,POINT(4.1575 44.0698)
30102_30190,30102,DIONS,76,30190,insee_communes_bocp_2025,true,4.2924,43.9248,POINT(4.2924 43.9248)
30103_30390,30103,DOMAZAN,76,30390,insee_communes_bocp_2025,true,4.6557,43.9402,POINT(4.6557 43.9402)
30104_30350,30104,DOMESSARGUES,76,30350,insee_communes_bocp_2025,true,4.1662,43.973,POINT(4.1662 43.973)
30105_30750,30105,DOURBIES,76,30750,insee_communes_bocp_2025,true,3.4956,44.0664,POINT(3.4956 44.0664)
30106_30170,30106,DURFORT ET ST MARTIN DE SOSSENAC,76,30170,insee_communes_bocp_2025,true,3.948,43.9874,POINT(3.948 43.9874)
30107_30390,30107,ESTEZARGUES,76,30390,insee_communes_bocp_2025,true,4.6369,43.956,POINT(4.6369 43.956)
30108_30124,30108,L ESTRECHURE,76,30124,insee_communes_bocp_2025,true,3.7852,44.1016,POINT(3.7852 44.1016)
30109_30360,30109,EUZET,76,30360,insee_communes_bocp_2025,true,4.2372,44.0736,POINT(4.2372 44.0736)
30110_30700,30110,FLAUX,76,30700,insee_communes_bocp_2025,true,4.5114,44.0126,POINT(4.5114 44.0126)
30111_30700,30111,FOISSAC,76,30700,insee_communes_bocp_2025,true,4.3,44.0356,POINT(4.3 44.0356)
30112_30730,30112,FONS,76,30730,insee_communes_bocp_2025,true,4.1801,43.9073,POINT(4.1801 43.9073)
30113_30580,30113,FONS SUR LUSSAN,76,30580,insee_communes_bocp_2025,true,4.3251,44.1866,POINT(4.3251 44.1866)
30114_30250,30114,FONTANES,76,30250,insee_communes_bocp_2025,true,4.0969,43.8297,POINT(4.0969 43.8297)
30115_30580,30115,FONTARECHES,76,30580,insee_communes_bocp_2025,true,4.4278,44.1118,POINT(4.4278 44.1118)
30116_30210,30116,FOURNES,76,30210,insee_communes_bocp_2025,true,4.6035,43.9378,POINT(4.6035 43.9378)
30117_30300,30117,FOURQUES,76,30300,insee_communes_bocp_2025,true,4.5459,43.7105,POINT(4.5459 43.7105)
30119_30170,30119,FRESSAC,76,30170,insee_communes_bocp_2025,true,3.923,43.9968,POINT(3.923 43.9968)
30120_30160,30120,GAGNIERES,76,30160,insee_communes_bocp_2025,true,4.1175,44.3157,POINT(4.1175 44.3157)
30121_30260,30121,GAILHAN,76,30260,insee_communes_bocp_2025,true,4.031,43.8467,POINT(4.031 43.8467)
30122_30730,30122,GAJAN,76,30730,insee_communes_bocp_2025,true,4.2239,43.8976,POINT(4.2239 43.8976)
30123_30660,30123,GALLARGUES LE MONTUEUX,76,30660,insee_communes_bocp_2025,true,4.1708,43.7137,POINT(4.1708 43.7137)
30124_30760,30124,LE GARN,76,30760,insee_communes_bocp_2025,true,4.4685,44.3161,POINT(4.4685 44.3161)
30125_30128,30125,GARONS,76,30128,insee_communes_bocp_2025,true,4.4397,43.7706,POINT(4.4397 43.7706)
30126_30190,30126,GARRIGUES STE EULALIE,76,30190,insee_communes_bocp_2025,true,4.303,43.991,POINT(4.303 43.991)
30127_30330,30127,GAUJAC,76,30330,insee_communes_bocp_2025,true,4.5744,44.0755,POINT(4.5744 44.0755)
30128_30510,30128,GENERAC,76,30510,insee_communes_bocp_2025,true,4.3587,43.719,POINT(4.3587 43.719)
30129_30140,30129,GENERARGUES,76,30140,insee_communes_bocp_2025,true,3.9941,44.0797,POINT(3.9941 44.0797)
30130_30450,30130,GENOLHAC,76,30450,insee_communes_bocp_2025,true,3.9481,44.3391,POINT(3.9481 44.3391)
30130_30450,30130,GENOLHAC,76,30450,insee_communes_bocp_2025,true,3.9481,44.3391,POINT(3.9481 44.3391)
30131_30630,30131,GOUDARGUES,76,30630,insee_communes_bocp_2025,true,4.4366,44.2099,POINT(4.4366 44.2099)
30132_30110,30132,LA GRAND COMBE,76,30110,insee_communes_bocp_2025,true,4.0303,44.2261,POINT(4.0303 44.2261)
30132_30110,30132,LA GRAND COMBE,76,30110,insee_communes_bocp_2025,true,4.0303,44.2261,POINT(4.0303 44.2261)
30133_30240,30133,LE GRAU DU ROI,76,30240,insee_communes_bocp_2025,true,4.1704,43.5149,POINT(4.1704 43.5149)
30133_30240,30133,LE GRAU DU ROI,76,30240,insee_communes_bocp_2025,true,4.1704,43.5149,POINT(4.1704 43.5149)
30134_30760,30134,ISSIRAC,76,30760,insee_communes_bocp_2025,true,4.4747,44.2704,POINT(4.4747 44.2704)
30135_30300,30135,JONQUIERES ST VINCENT,76,30300,insee_communes_bocp_2025,true,4.559,43.8305,POINT(4.559 43.8305)
30136_30250,30136,JUNAS,76,30250,insee_communes_bocp_2025,true,4.1204,43.7589,POINT(4.1204 43.7589)
30137_30110,30137,LAMELOUZE,76,30110,insee_communes_bocp_2025,true,3.9606,44.1942,POINT(3.9606 44.1942)
30138_30980,30138,LANGLADE,76,30980,insee_communes_bocp_2025,true,4.2559,43.8021,POINT(4.2559 43.8021)
30139_30750,30139,LANUEJOLS,76,30750,insee_communes_bocp_2025,true,3.3764,44.124,POINT(3.3764 44.124)
30140_30460,30140,LASALLE,76,30460,insee_communes_bocp_2025,true,3.85,44.0403,POINT(3.85 44.0403)
30141_30290,30141,LAUDUN L ARDOISE,76,30290,insee_communes_bocp_2025,true,4.6615,44.1051,POINT(4.6615 44.1051)
30141_30290,30141,LAUDUN L ARDOISE,76,30290,insee_communes_bocp_2025,true,4.6615,44.1051,POINT(4.6615 44.1051)
30142_30110,30142,LAVAL PRADEL,76,30110,insee_communes_bocp_2025,true,4.0648,44.2145,POINT(4.0648 44.2145)
30143_30760,30143,LAVAL ST ROMAN,76,30760,insee_communes_bocp_2025,true,4.507,44.3015,POINT(4.507 44.3015)
30144_30250,30144,LECQUES,76,30250,insee_communes_bocp_2025,true,4.0561,43.8423,POINT(4.0561 43.8423)
30145_30210,30145,LEDENON,76,30210,insee_communes_bocp_2025,true,4.5194,43.9104,POINT(4.5194 43.9104)
30146_30350,30146,LEDIGNAN,76,30350,insee_communes_bocp_2025,true,4.1112,43.9884,POINT(4.1112 43.9884)
30147_30350,30147,LEZAN,76,30350,insee_communes_bocp_2025,true,4.0522,44.0119,POINT(4.0522 44.0119)
30148_30260,30148,LIOUC,76,30260,insee_communes_bocp_2025,true,3.9833,43.8896,POINT(3.9833 43.8896)
30149_30126,30149,LIRAC,76,30126,insee_communes_bocp_2025,true,4.6796,44.0321,POINT(4.6796 44.0321)
30150_30610,30150,LOGRIAN FLORIAN,76,30610,insee_communes_bocp_2025,true,4.0221,43.9483,POINT(4.0221 43.9483)
30151_30580,30151,LUSSAN,76,30580,insee_communes_bocp_2025,true,4.3712,44.1663,POINT(4.3712 44.1663)
30152_30960,30152,LES MAGES,76,30960,insee_communes_bocp_2025,true,4.1787,44.2272,POINT(4.1787 44.2272)
30153_30450,30153,MALONS ET ELZE,76,30450,insee_communes_bocp_2025,true,4.0197,44.4221,POINT(4.0197 44.4221)
30154_30120,30154,MANDAGOUT,76,30120,insee_communes_bocp_2025,true,3.6275,44.0257,POINT(3.6275 44.0257)
30155_30129,30155,MANDUEL,76,30129,insee_communes_bocp_2025,true,4.4962,43.8084,POINT(4.4962 43.8084)
30156_30320,30156,MARGUERITTES,76,30320,insee_communes_bocp_2025,true,4.4594,43.8661,POINT(4.4594 43.8661)
30158_30360,30158,MARTIGNARGUES,76,30360,insee_communes_bocp_2025,true,4.1807,44.041,POINT(4.1807 44.041)
30159_30960,30159,LE MARTINET,76,30960,insee_communes_bocp_2025,true,4.0844,44.2525,POINT(4.0844 44.2525)
30160_30350,30160,MARUEJOLS LES GARDON,76,30350,insee_communes_bocp_2025,true,4.1346,44.0064,POINT(4.1346 44.0064)
30161_30350,30161,MASSANES,76,30350,insee_communes_bocp_2025,true,4.1103,44.023,POINT(4.1103 44.023)
30162_30140,30162,MASSILLARGUES ATTUECH,76,30140,insee_communes_bocp_2025,true,4.0221,44.0161,POINT(4.0221 44.0161)
30163_30350,30163,MAURESSARGUES,76,30350,insee_communes_bocp_2025,true,4.1625,43.9547,POINT(4.1625 43.9547)
30164_30430,30164,MEJANNES LE CLAP,76,30430,insee_communes_bocp_2025,true,4.3602,44.233,POINT(4.3602 44.233)
30165_30340,30165,MEJANNES LES ALES,76,30340,insee_communes_bocp_2025,true,4.1519,44.1015,POINT(4.1519 44.1015)
30166_30840,30166,MEYNES,76,30840,insee_communes_bocp_2025,true,4.5524,43.8765,POINT(4.5524 43.8765)
30167_30410,30167,MEYRANNES,76,30410,insee_communes_bocp_2025,true,4.1611,44.2766,POINT(4.1611 44.2766)
30168_30140,30168,MIALET,76,30140,insee_communes_bocp_2025,true,3.9345,44.1225,POINT(3.9345 44.1225)
30169_30540,30169,MILHAUD,76,30540,insee_communes_bocp_2025,true,4.3081,43.7831,POINT(4.3081 43.7831)
30170_30120,30170,MOLIERES CAVAILLAC,76,30120,insee_communes_bocp_2025,true,3.5708,43.972,POINT(3.5708 43.972)
30171_30410,30171,MOLIERES SUR CEZE,76,30410,insee_communes_bocp_2025,true,4.1534,44.2617,POINT(4.1534 44.2617)
30172_30170,30172,MONOBLET,76,30170,insee_communes_bocp_2025,true,3.8814,43.9971,POINT(3.8814 43.9971)
30173_30340,30173,MONS,76,30340,insee_communes_bocp_2025,true,4.178,44.122,POINT(4.178 44.122)
30174_30700,30174,MONTAREN ET ST MEDIERS,76,30700,insee_communes_bocp_2025,true,4.383,44.0449,POINT(4.383 44.0449)
30175_30630,30175,MONTCLUS,76,30630,insee_communes_bocp_2025,true,4.4189,44.2664,POINT(4.4189 44.2664)
30176_30120,30176,MONTDARDIER,76,30120,insee_communes_bocp_2025,true,3.5791,43.9292,POINT(3.5791 43.9292)
30177_30360,30177,MONTEILS,76,30360,insee_communes_bocp_2025,true,4.1823,44.0877,POINT(4.1823 44.0877)
30178_30150,30178,MONTFAUCON,76,30150,insee_communes_bocp_2025,true,4.7348,44.0765,POINT(4.7348 44.0765)
30179_30490,30179,MONTFRIN,76,30490,insee_communes_bocp_2025,true,4.5869,43.8769,POINT(4.5869 43.8769)
30180_30190,30180,MONTIGNARGUES,76,30190,insee_communes_bocp_2025,true,4.205,43.9322,POINT(4.205 43.9322)
30181_30260,30181,MONTMIRAT,76,30260,insee_communes_bocp_2025,true,4.121,43.9062,POINT(4.121 43.9062)
30182_30730,30182,MONTPEZAT,76,30730,insee_communes_bocp_2025,true,4.162,43.8575,POINT(4.162 43.8575)
30183_30350,30183,MOULEZAN,76,30350,insee_communes_bocp_2025,true,4.1307,43.9261,POINT(4.1307 43.9261)
30184_30190,30184,MOUSSAC,76,30190,insee_communes_bocp_2025,true,4.2342,43.9789,POINT(4.2342 43.9789)
30185_30121,30185,MUS,76,30121,insee_communes_bocp_2025,true,4.203,43.737,POINT(4.203 43.737)
30186_30114,30186,NAGES ET SOLORGUES,76,30114,insee_communes_bocp_2025,true,4.2347,43.7857,POINT(4.2347 43.7857)
30187_30580,30187,NAVACELLES,76,30580,insee_communes_bocp_2025,true,4.2338,44.1645,POINT(4.2338 44.1645)
30188_30360,30188,NERS,76,30360,insee_communes_bocp_2025,true,4.1591,44.0245,POINT(4.1591 44.0245)
30189_30000,30189,NIMES,76,30000,insee_communes_bocp_2025,true,4.3429,43.8322,POINT(4.3429 43.8322)
30189_30900,30189,NIMES,76,30900,insee_communes_bocp_2025,true,4.3429,43.8322,POINT(4.3429 43.8322)
30189_30900,30189,NIMES,76,30900,insee_communes_bocp_2025,true,4.3429,43.8322,POINT(4.3429 43.8322)
30191_30200,30191,ORSAN,76,30200,insee_communes_bocp_2025,true,4.6626,44.1371,POINT(4.6626 44.1371)
30192_30260,30192,ORTHOUX SERIGNAC QUILHAN,76,30260,insee_communes_bocp_2025,true,4.0392,43.8838,POINT(4.0392 43.8838)
30193_30730,30193,PARIGNARGUES,76,30730,insee_communes_bocp_2025,true,4.2129,43.8679,POINT(4.2129 43.8679)
30194_30160,30194,PEYREMALE,76,30160,insee_communes_bocp_2025,true,4.0581,44.2989,POINT(4.0581 44.2989)
30195_30124,30195,PEYROLLES EN CEVENNES,76,30124,insee_communes_bocp_2025,true,3.8279,44.1065,POINT(3.8279 44.1065)
30196_30330,30196,LE PIN,76,30330,insee_communes_bocp_2025,true,4.5353,44.0901,POINT(4.5353 44.0901)
